X;Y;LINIE;KM;Dst-Abk;BPS NAME;TYP TEXT;TYP AUSWAHL;ID-AUTOMAT;SPRACHE;ABK STRVERW;LAUF_NR;geopos
1250652.611;2689371.41;740;90.529;DUE;Dubendorf;ePOS;ePOS;03128254;Deutsch;SBB CFF FFS;10;47.4006292389,8.62257650549
1235366.345;2707152.644;740;65.913;RUE;Ruti ZH;ePOS;ePOS;03121256;Deutsch;SBB CFF FFS;1;47.2605081916,8.85443323858
1247248.771;2694255.546;740;84.567;NAEN;Nanikon-Greifensee;ePOS;ePOS;03126255;Deutsch;SBB CFF FFS;7;47.3693372916,8.68655156314
1220327.094;2723205.791;736;58.898;NOU;Nieder- und Oberurnen;ePOS;ePOS;03226252;Deutsch;SBB CFF FFS;1;47.122462909,9.06237419045
1217724.102;2723842.639;736;61.628;NAEF;Nafels-Mollis;S-POS;S-POS;03227252;Deutsch;SBB CFF FFS;2;47.098935509,9.07005161014
1205147.437;2723289.54;736;75.776;NID;Nidfurn-Haslen;ePOS;ePOS;03234252;Deutsch;SBB CFF FFS;8;46.985935638,9.05934543393
1198652.954;2719100.578;736;83.969;LINB;Linthal Braunwaldbahn;ePOS;ePOS;03240252;Deutsch;SBB CFF FFS;14;46.9282934512,9.00259226201
1207872.548;2724897.493;736;72.268;MIT;Mitlodi;BATS;BATS;;Deutsch;SBB CFF FFS;6;47.0101421798,9.08122671924
1199363.384;2719872.534;736;82.855;RUET;Ruti GL;ePOS;ePOS;03238252;Deutsch;SBB CFF FFS;13;46.9345437657,9.01291359938
1217725.381;2723842.982;736;61.626;NAEF;Nafels-Mollis;ePOS;ePOS;03227253;Deutsch;SBB CFF FFS;2;47.0989469468,9.07005647761
1210405.382;2724529.441;736;69.503;EDA;Ennenda;ePOS;ePOS;03231252;Deutsch;SBB CFF FFS;5;47.0329893997,9.07708324686
1203997.436;2722370.722;736;77.348;LGB;Leuggelbach;ePOS;ePOS;03235252;Deutsch;SBB CFF FFS;9;46.9757634989,9.04696055838
1213873.201;2723112.2;736;65.646;NET;Netstal;ePOS;ePOS;03228252;Deutsch;SBB CFF FFS;4;47.064440494,9.05938418272
1211176.821;2724096.078;736;68.594;GL;Glarus;BATS;BATS;03230253;Deutsch;SBB CFF FFS;4;47.0400082731,9.07159430967
1211176.087;2724096.303;736;68.595;GL;Glarus;BATS;BATS;03230254;Deutsch;SBB CFF FFS;4;47.0400016301,9.07159706855
1206448.444;2724643.869;736;73.762;SCHD;Schwanden GL;ePOS;ePOS;03233252;Deutsch;SBB CFF FFS;7;46.9973827522,9.07750095245
1202804.977;2721792.702;736;78.683;LU;Luchsingen-Hatzingen;ePOS;ePOS;03236252;Deutsch;SBB CFF FFS;10;46.9651457223,9.03904603968
1200655.478;2720710.96;736;81.276;DSB;Diesbach-Betschwanden;ePOS;ePOS;03237252;Deutsch;SBB CFF FFS;12;46.946012171,9.02426453846
1198369.942;2718762.931;736;84.418;LIN;Linthal;ePOS;ePOS;03239252;Deutsch;SBB CFF FFS;14;46.9258086566,8.9980857867
1224227.456;2721722.155;735;37.113;SCAE;Schanis;ePOS;ePOS;03119252;Deutsch;SBB CFF FFS;2;47.157813147,9.04387827251
1231253.277;2706312.13;735;57.346;BLU;Blumenau;ePOS;ePOS;03113253;Deutsch;SBB CFF FFS;7;47.2236546263,8.84235771431
1229318.266;2718974.249;735;43.359;BNK;Benken SG;ePOS;ePOS;03118252;Deutsch;SBB CFF FFS;2;47.2040944418,9.00899282458
1231564.651;2713980.81;735;49.309;SCME;Schmerikon;ePOS;ePOS;03115252;Deutsch;SBB CFF FFS;4;47.2251762742,8.94366868577
1239157.171;2687760.78;730;14.563;WIN;Winkel am Zurichsee;S-POS;S-POS;03111252;Deutsch;SBB CFF FFS;3;47.2974634689,8.59899097048
1234368.182;2694902.406;730;23.652;MAEN;Mannedorf;ePOS;ePOS;03106253;Deutsch;SBB CFF FFS;9;47.2534058321,8.69238968672
1232962.846;2697153.741;730;26.502;STAE;Stafa;ePOS;ePOS;03107255;Deutsch;SBB CFF FFS;10;47.2404397222,8.72182338548
1232477.869;2699486.902;730;28.964;UER;Uerikon;S-POS;S-POS;03108252;Deutsch;SBB CFF FFS;10;47.235730848,8.75252656719
1232497.674;2699513.938;730;28.99;UER;Uerikon;ePOS;ePOS;03108253;Deutsch;SBB CFF FFS;11;47.2359048887,8.75288793892
1232890.121;2701787.846;730;31.364;FB;Feldbach;ePOS;ePOS;03109253;Deutsch;SBB CFF FFS;11;47.2390877868,8.78300196201
1246769.732;2683865.133;730;5.735;ZSTH;Zurich Stadelhofen;ePOS;ePOS;03003263;Deutsch;SBB CFF FFS;-2;47.3664334234,8.54891416362
1244986.131;2684832.75;730;7.928;ZTB;Zurich Tiefenbrunnen;S-POS;S-POS;03004252;Deutsch;SBB CFF FFS;-2;47.3502689789,8.56138485366
1244984.365;2684833.817;730;7.93;ZTB;Zurich Tiefenbrunnen;ePOS;ePOS;03004254;Deutsch;SBB CFF FFS;-2;47.3502529593,8.56139863904
1240060.056;2687205.109;730;13.496;ERLB;Erlenbach ZH;S-POS;S-POS;03102252;Deutsch;SBB CFF FFS;3;47.3056572151,8.59182043153
1237450.306;2688830.029;730;16.61;HERL;Herrliberg-Feldmeilen;S-POS;S-POS;03103252;Deutsch;SBB CFF FFS;4;47.2819697503,8.61278870604
1236123.985;2691192.743;730;19.427;ML;Meilen;ePOS;ePOS;03104256;Deutsch;SBB CFF FFS;6;47.2697193316,8.64374515352
1232852.568;2704157.17;730;33.83;KPT;Kempraten;ePOS;ePOS;03112253;Deutsch;SBB CFF FFS;12;47.2383806814,8.81428003531
1231346.711;2704411.375;730;35.934;RW;Rapperswil;ePOS;ePOS;03110258;Deutsch;SBB CFF FFS;13;47.2247980285,8.81728731349
1231365.836;2704399.414;730;35.942;RW;Rapperswil;ePOS;ePOS;03110259;Deutsch;SBB CFF FFS;13;47.2249719145,8.81713384797
1243552.601;2685469.447;730;9.534;ZK;Zollikon;ePOS;ePOS;03100253;Deutsch;SBB CFF FFS;-1;47.3372944224,8.56953694345
1242359.445;2685978.376;730;10.841;KGO;Kusnacht Goldbach;S-POS;S-POS;03141254;Deutsch;SBB CFF FFS;1;47.3264976989,8.57604120539
1241542.985;2686358.387;730;11.748;KUES;Kusnacht ZH;ePOS;ePOS;03101254;Deutsch;SBB CFF FFS;2;47.3191052637,8.58091047484
1240062.901;2687177.494;730;13.481;ERLB;Erlenbach ZH;ePOS;ePOS;03102253;Deutsch;SBB CFF FFS;3;47.305686451,8.59145585802
1239175.854;2687732.641;730;14.535;WIN;Winkel am Zurichsee;ePOS;ePOS;03111253;Deutsch;SBB CFF FFS;3;47.297635236,8.59862262506
1237436.365;2688809.211;730;16.606;HERL;Herrliberg-Feldmeilen;ePOS;ePOS;03103253;Deutsch;SBB CFF FFS;4;47.2818471735,8.61251081673
1236124.563;2691191.491;730;19.426;ML;Meilen;ePOS;ePOS;;Deutsch;SBB CFF FFS;6;47.2697247028,8.64372872816
1234981.017;2693881.128;730;22.433;UET;Uetikon;S-POS;S-POS;03105252;Deutsch;SBB CFF FFS;8;47.2590633074,8.67902774774
1231368.234;2704398.971;730;35.942;RW;Rapperswil;ePOS;ePOS;03110257;Deutsch;SBB CFF FFS;13;47.2249935503,8.81712855599
1242400.672;2685961.75;730;10.798;KGO;Kusnacht Goldbach;S-POS;S-POS;03141252;Deutsch;SBB CFF FFS;0;47.3268706387,8.57582919286
1241525.407;2686333.913;730;11.759;KUES;Kusnacht ZH;ePOS;ePOS;03101255;Deutsch;SBB CFF FFS;2;47.3189503807,8.58058341333
1236128.197;2691251.387;730;19.479;ML;Meilen;ePOS;ePOS;03104255;Deutsch;SBB CFF FFS;7;47.2697491087,8.6445208712
1234982.368;2693881.896;730;22.433;UET;Uetikon;ePOS;ePOS;03105253;Deutsch;SBB CFF FFS;8;47.2590753483,8.67903817538
1234331.18;2694964.319;730;23.724;MAEN;Mannedorf;ePOS;ePOS;03106252;Deutsch;SBB CFF FFS;9;47.2530641569,8.693199669
1232997.473;2697108.343;730;26.451;STAE;Stafa;ePOS;ePOS;03107254;Deutsch;SBB CFF FFS;9;47.2407578126,8.72123135599
1246528.329;2682485.922;720;3.891;ZEN;Zurich Enge;S-POS;S-POS;03010254;Deutsch;SBB CFF FFS;1;47.3644364557,8.53061272346
1235187.831;2687599.068;720;16.696;HG;Horgen;ePOS;ePOS;03204257;Deutsch;SBB CFF FFS;9;47.2617866027,8.59607906395
1235141.836;2687680.513;720;16.807;HG;Horgen;ePOS;ePOS;03204255;Deutsch;SBB CFF FFS;10;47.2613621334,8.59714607353
1229412.844;2696124.424;720;27.426;RI;Richterswil;S-POS;S-POS;03207253;Deutsch;SBB CFF FFS;13;47.2086635285,8.70747250647
1229320.874;2699816.203;720;31.706;FRB;Freienbach SBB;S-POS;S-POS;03210252;Deutsch;SBB CFF FFS;16;47.2072891345,8.75617468969
1227929.922;2704882.065;720;37.163;ALTD;Altendorf;ePOS;ePOS;03211252;Deutsch;SBB CFF FFS;19;47.1939953688,8.82270528687
1226772.505;2710803.579;720;43.471;SIB;Siebnen-Wangen;ePOS;ePOS;03221253;Deutsch;SBB CFF FFS;21;47.1826204814,8.90054640582
1226774.07;2710803.543;720;43.471;SIB;Siebnen-Wangen;S-POS;S-POS;03221252;Deutsch;SBB CFF FFS;21;47.1826345617,8.90054631565
1226153.342;2713701.261;720;46.56;SCBU;Schubelbach-Buttikon;ePOS;ePOS;03222252;Deutsch;SBB CFF FFS;22;47.1765603143,8.93861241346
1223589.128;2720694.758;720;54.239;BIL;Bilten;ePOS;ePOS;03224252;Deutsch;SBB CFF FFS;25;47.1522609763,9.03016213779
1247303.685;2681949.393;720;2.942;ZWIE;Zurich Wiedikon;ePOS;ePOS;03011254;Deutsch;SBB CFF FFS;1;47.3714764847,8.52365272535
1246547.073;2682527.278;720;3.886;ZEN;Zurich Enge;ePOS;ePOS;03010256;Deutsch;SBB CFF FFS;1;47.3645998509,8.53116359742
1240184.547;2684413.308;720;10.635;RUES;Ruschlikon;S-POS;S-POS;03201253;Deutsch;SBB CFF FFS;4;47.3071399338,8.5549303384
1238932.867;2685150.83;720;12.095;TW;Thalwil;ePOS;ePOS;03202256;Deutsch;SBB CFF FFS;7;47.295788145,8.5644447296
1238941.537;2685161.963;720;12.095;TW;Thalwil;S-POS;S-POS;03202253;Deutsch;SBB CFF FFS;7;47.2958646822,8.56459354859
1237181.727;2686221.614;720;14.198;ORD;Oberrieden;ePOS;ePOS;03203253;Deutsch;SBB CFF FFS;8;47.2799001657,8.57826385053
1233578.473;2691242.822;720;20.739;AU;Au ZH;ePOS;ePOS;03205253;Deutsch;SBB CFF FFS;12;47.2468193656,8.64389018645
1231692.034;2693625.622;720;23.945;WAE;Wadenswil;ePOS;ePOS;03206256;Deutsch;SBB CFF FFS;12;47.2295202112,8.6749677965
1228864.395;2701497.24;720;33.449;PF;Pfaffikon SZ;ePOS;ePOS;03209254;Deutsch;SBB CFF FFS;18;47.2029278211,8.77825677427
1227507.357;2707143.146;720;39.559;LA;Lachen;ePOS;ePOS;03220254;Deutsch;SBB CFF FFS;20;47.1898325181,8.85243679095
1227544.495;2707155.765;720;39.581;LA;Lachen;ePOS;ePOS;03220253;Deutsch;SBB CFF FFS;20;47.1901644642,8.85261209979
1246454.746;2682508.486;720;3.968;ZEN;Zurich Enge;ePOS;ePOS;03010255;Deutsch;SBB CFF FFS;2;47.363771869,8.53089783952
1244676.654;2682733.105;720;5.771;ZWOL;Zurich Wollishofen;S-POS;S-POS;;Deutsch;SBB CFF FFS;2;47.3477525634,8.53354261334
1231692.146;2693623.752;720;23.944;WAE;Wadenswil;ePOS;ePOS;03206255;Deutsch;SBB CFF FFS;12;47.2295214835,8.67494313027
1228568.444;2697629.152;720;29.368;BAE;Bach;ePOS;ePOS;03208253;Deutsch;SBB CFF FFS;15;47.2008488733,8.7271483796
1247305.006;2681950.765;720;2.942;ZWIE;Zurich Wiedikon;ePOS;ePOS;03011253;Deutsch;SBB CFF FFS;1;47.3714881943,8.52367113043
1242102.426;2683842.205;720;8.628;KIL;Kilchberg;S-POS;S-POS;03200252;Deutsch;SBB CFF FFS;3;47.3244612285,8.54773737746
1240165.647;2684442.122;720;10.662;RUES;Ruschlikon;ePOS;ePOS;03201254;Deutsch;SBB CFF FFS;5;47.3069662689,8.55530777445
1233595.783;2691247.121;720;20.741;AU;Au ZH;S-POS;S-POS;03205252;Deutsch;SBB CFF FFS;12;47.2469744496,8.64395047678
1231691.373;2693624.076;720;23.945;WAE;Wadenswil;S-POS;S-POS;03206254;Deutsch;SBB CFF FFS;12;47.2295144856,8.67494724721
1229405.859;2696108.045;720;27.42;RI;Richterswil;S-POS;S-POS;03207252;Deutsch;SBB CFF FFS;13;47.208603091,8.7072548504
1229371.946;2696137.211;720;27.474;RI;Richterswil;ePOS;ePOS;03207254;Deutsch;SBB CFF FFS;14;47.2082938525,8.7076325354
1225785.356;2717013.202;720;49.933;RG;Reichenburg;ePOS;ePOS;03223252;Deutsch;SBB CFF FFS;23;47.1726732067,8.98219798758
1244678.251;2682732.87;720;5.77;ZWOL;Zurich Wollishofen;BATS;BATS;;Deutsch;SBB CFF FFS;2;47.3477669554,8.53353979855
1244669.929;2682725.463;720;5.777;ZWOL;Zurich Wollishofen;ePOS;ePOS;03009253;Deutsch;SBB CFF FFS;2;47.3476930414,8.53344024811
1242117.396;2683863.186;720;8.619;KIL;Kilchberg;ePOS;ePOS;03200254;Deutsch;SBB CFF FFS;3;47.3245931936,8.5480176883
1238931.85;2685149.564;720;12.095;TW;Thalwil;S-POS;S-POS;03202254;Deutsch;SBB CFF FFS;7;47.2957791619,8.56442780063
1238951.874;2685190.979;720;12.105;TW;Thalwil;ePOS;ePOS;03202255;Deutsch;SBB CFF FFS;7;47.2959539031,8.5649790919
1235147.0;2687672.326;720;16.797;HG;Horgen;ePOS;ePOS;03204256;Deutsch;SBB CFF FFS;10;47.2614096633,8.59703892197
1228868.013;2701502.446;720;33.454;PF;Pfaffikon SZ;ePOS;ePOS;03209255;Deutsch;SBB CFF FFS;18;47.2029595597,8.77832628847
1221857.498;2722974.636;720;57.12;ZB;Ziegelbrucke;ePOS;ePOS;03225253;Deutsch;SBB CFF FFS;26;47.1362687057,9.0597453456
1248830.158;2681428.595;711;1.922;ZHDB;Zurich Hardbrucke;ePOS;ePOS;;Deutsch;SBB CFF FFS;-4;47.3852692203,8.51703584755
1245662.363;2675450.953;711;12.703;BIR;Birmensdorf ZH;S-POS;S-POS;02221252;Deutsch;SBB CFF FFS;2;47.3574912362,8.43734513906
1248832.792;2681428.785;711;1.922;ZHDB;Zurich Hardbrucke;ePOS;ePOS;;Deutsch;SBB CFF FFS;-4;47.3852928854,8.51703884288
1248830.392;2681427.712;711;1.922;ZHDB;Zurich Hardbrucke;ePOS;ePOS;;Deutsch;SBB CFF FFS;-4;47.3852714339,8.51702419747
1249379.91;2675223.288;711;8.552;URD;Urdorf;S-POS;S-POS;02220252;Deutsch;SBB CFF FFS;-1;47.3909511359,8.4349566257
1248260.186;2674876.326;711;9.845;URDW;Urdorf Weihermatt;ePOS;ePOS;02229253;Deutsch;SBB CFF FFS;1;47.3809204163,8.43017423677
1242208.999;2677833.012;711;18.029;BON;Bonstetten-Wettswil;ePOS;ePOS;02222253;Deutsch;SBB CFF FFS;3;47.3261562109,8.46827239906
1236625.739;2676269.732;711;24.829;AF;Affoltern am Albis;ePOS;ePOS;02224258;Deutsch;SBB CFF FFS;5;47.2761246297,8.44664554416
1236624.447;2676268.813;711;24.831;AF;Affoltern am Albis;ePOS;ePOS;02224256;Deutsch;SBB CFF FFS;5;47.2761131159,8.44663318022
1233088.495;2677129.418;711;28.895;MTM;Mettmenstetten;S-POS;S-POS;02225252;Deutsch;SBB CFF FFS;6;47.2442115096,8.45739945297
1230447.668;2677861.727;711;31.714;KNO;Knonau;ePOS;ePOS;02226253;Deutsch;SBB CFF FFS;7;47.2203744048,8.46661423762
1248831.808;2681428.26;711;1.922;ZHDB;Zurich Hardbrucke;ePOS;ePOS;;Deutsch;SBB CFF FFS;-4;47.3852841008,8.51703171177
1233089.275;2677129.225;711;28.894;MTM;Mettmenstetten;ePOS;ePOS;02225253;Deutsch;SBB CFF FFS;6;47.2442185474,8.45739703774
1248831.481;2681429.077;711;1.922;ZHDB;Zurich Hardbrucke;ePOS;ePOS;;Deutsch;SBB CFF FFS;-4;47.385281059,8.51704247095
1249383.974;2675185.934;711;8.589;URD;Urdorf;ePOS;ePOS;02220254;Deutsch;SBB CFF FFS;0;47.3909919496,8.43446260841
1239156.1;2676155.353;711;22.079;HED;Hedingen;S-POS;S-POS;02223253.;Deutsch;SBB CFF FFS;4;47.298895254,8.4455630892
1236644.349;2676266.795;711;24.816;AF;Affoltern am Albis;ePOS;ePOS;02224257;Deutsch;SBB CFF FFS;5;47.2762923431,8.44660989052
1226871.041;2678900.492;711;35.463;STRI;Steinhausen Rigiblick;ePOS;ePOS;18459252;Deutsch;SBB CFF FFS;9;47.1880834058,8.47970075786
1248267.012;2674892.842;711;9.845;URDW;Urdorf Weihermatt;S-POS;S-POS;02229252;Deutsch;SBB CFF FFS;1;47.3809799291,8.43039406878
1245663.807;2675451.601;711;12.703;BIR;Birmensdorf ZH;ePOS;ePOS;02221253;Deutsch;SBB CFF FFS;2;47.3575041488,8.43735395873
1239157.243;2676180.504;711;22.094;HED;Hedingen;ePOS;ePOS;02223254;Deutsch;SBB CFF FFS;4;47.2989026309,8.44589579667
1227638.19;2678768.026;711;34.683;STE;Steinhausen;ePOS;ePOS;02227252;Deutsch;SBB CFF FFS;8;47.1949988778,8.47808717368
1248094.85;2683206.61;710;-0.006;ZUE;Zurich HB;S-POS;S-POS;03000333;Deutsch;SBB CFF FFS;-16;47.3784341777,8.54044344824
1248046.765;2683148.75;710;0.031;ZUE;Zurich HB;ePOS;ePOS;03000305;Deutsch;SBB CFF FFS;-15;47.3780090362,8.53966843568
1248061.292;2683148.89;710;0.036;ZUE;Zurich HB;ePOS;ePOS;03000299;Deutsch;SBB CFF FFS;-15;47.3781396651,8.53967298821
1248062.656;2683149.406;710;0.036;ZUE;Zurich HB;ePOS;ePOS;03000297;Deutsch;SBB CFF FFS;-15;47.3781518669,8.53968007353
1248192.753;2682926.906;710;0.291;ZUE;Zurich HB;ePOS;ePOS;03000320;Deutsch;SBB CFF FFS;-15;47.3793499176,8.53675824537
1248194.59;2682926.484;710;0.292;ZUE;Zurich HB;ePOS;ePOS;03000315;Deutsch;SBB CFF FFS;-15;47.3793664915,8.5367529983
1251048.899;2672963.044;710;11.102;DT;Dietikon;ePOS;ePOS;03508260;Deutsch;SBB CFF FFS;-5;47.4062154043,8.40529505631
1255935.623;2667304.553;710;18.809;NHOF;Neuenhof;ePOS;ePOS;03511251;Deutsch;SBB CFF FFS;0;47.4507667991,8.33106988063
1259272.532;2658169.606;710;31.132;BG;Brugg AG;ePOS;ePOS;00309259;Deutsch;SBB CFF FFS;3;47.4816482308,8.21038553901
1248033.144;2683188.402;710;-0.011;ZUE;Zurich HB;ePOS;ePOS;03000296;Deutsch;SBB CFF FFS;-16;47.3778815326,8.54019090077
1248117.071;2683147.475;710;0.058;ZUE;Zurich HB;S-POS;S-POS;03000286;Deutsch;SBB CFF FFS;-15;47.3786414843,8.53966461631
1248118.575;2683146.25;710;0.059;ZUE;Zurich HB;S-POS;S-POS;03000335;Deutsch;SBB CFF FFS;-15;47.3786551649,8.5396486764
1248194.222;2682927.446;710;0.291;ZUE;Zurich HB;ePOS;ePOS;03000316;Deutsch;SBB CFF FFS;-15;47.3793630608,8.53676566742
1248193.12;2682925.912;710;0.292;ZUE;Zurich HB;ePOS;ePOS;03000321;Deutsch;SBB CFF FFS;-15;47.3793533432,8.53674515237
1250236.102;2674074.732;710;9.588;GLZB;Glanzenberg;S-POS;S-POS;03512252;Deutsch;SBB CFF FFS;-6;47.3987814409,8.4198873933
1251022.18;2672921.474;710;11.093;DT;Dietikon;ePOS;ePOS;03508261;Deutsch;SBB CFF FFS;-5;47.4059797111,8.4047400031
1254008.93;2669073.632;710;16.108;KLW;Killwangen-Spreitenbach;ePOS;ePOS;03506254;Deutsch;SBB CFF FFS;-3;47.433255877,8.35422742027
1258763.746;2665489.579;710;22.592;BD;Baden;Autelca;Andere;;Deutsch;SBB CFF FFS;1;47.4763844926,8.30742072366
1258797.531;2665513.527;710;22.558;BD;Baden;ePOS;ePOS;03504255;Deutsch;SBB CFF FFS;2;47.4766859505,8.30774335933
1248032.653;2683189.881;710;-0.012;ZUE;Zurich HB;ePOS;ePOS;03000294;Deutsch;SBB CFF FFS;-16;47.3778769301,8.54021039158
1248095.462;2683205.063;710;-0.004;ZUE;Zurich HB;S-POS;S-POS;03000289;Deutsch;SBB CFF FFS;-16;47.378439877,8.5404230794
1248063.035;2683186.666;710;0.002;ZUE;Zurich HB;ePOS;ePOS;03000323;Deutsch;SBB CFF FFS;-15;47.3781505723,8.54017347184
1248064.36;2683183.13;710;0.005;ZUE;Zurich HB;ePOS;ePOS;03000322;Deutsch;SBB CFF FFS;-15;47.3781629349,8.54012690095
1248046.165;2683150.33;710;0.03;ZUE;Zurich HB;ePOS;ePOS;03000304;Deutsch;SBB CFF FFS;-15;47.3780034408,8.53968924358
1248047.944;2683145.672;710;0.035;ZUE;Zurich HB;ePOS;ePOS;03000310;Deutsch;SBB CFF FFS;-15;47.3780200278,8.53962790164
1248002.836;2683120.651;710;0.042;ZUE;Zurich HB;ePOS;ePOS;03000312;Deutsch;SBB CFF FFS;-15;47.3776175122,8.5392882432
1248119.177;2683144.659;710;0.061;ZUE;Zurich HB;ePOS;ePOS;03000317;Deutsch;SBB CFF FFS;-15;47.3786607796,8.53962772296
1248836.263;2681421.311;710;1.937;ZHDB;Zurich Hardbrucke;ePOS;ePOS;03020258;Deutsch;SBB CFF FFS;-12;47.3853250251,8.51694050397
1248835.301;2681420.422;710;1.937;ZHDB;Zurich Hardbrucke;S-POS;S-POS;03020253;Deutsch;SBB CFF FFS;-12;47.3853164834,8.51692855679
1249519.266;2679287.303;710;4.187;ZAS;Zurich Altstetten;S-POS;S-POS;03001254;Deutsch;SBB CFF FFS;-9;47.3917278311,8.4888029059
1250308.54;2676175.856;710;7.47;SCHL;Schlieren;ePOS;ePOS;03509254;Deutsch;SBB CFF FFS;-8;47.399193272,8.44773014612
1251025.032;2672920.559;710;11.096;DT;Dietikon;ePOS;ePOS;03508258;Deutsch;SBB CFF FFS;-5;47.4060054619,8.40472834687
1254007.541;2669072.87;710;16.108;KLW;Killwangen-Spreitenbach;ePOS;ePOS;03506253;Deutsch;SBB CFF FFS;-3;47.4332434651,8.35421710574
1258722.997;2665503.388;710;22.554;BD;Baden;ePOS;ePOS;03504255;Deutsch;SBB CFF FFS;1;47.4760166451,8.30759791682
1248048.838;2683145.717;710;0.035;ZUE;Zurich HB;ePOS;ePOS;03000306;Deutsch;SBB CFF FFS;-15;47.3780280622,8.53962866353
1248062.532;2683150.254;710;0.035;ZUE;Zurich HB;ePOS;ePOS;03000301;Deutsch;SBB CFF FFS;-15;47.3781506447,8.53969127814
1248003.396;2683119.111;710;0.043;ZUE;Zurich HB;ePOS;ePOS;03000311;Deutsch;SBB CFF FFS;-15;47.3776227427,8.53926795757
1248004.196;2683119.411;710;0.043;ZUE;Zurich HB;ePOS;ePOS;03000336;Deutsch;SBB CFF FFS;-15;47.3776298996,8.53927207815
1248117.7;2683145.895;710;0.059;ZUE;Zurich HB;ePOS;ePOS;03000318;Deutsch;SBB CFF FFS;-15;47.3786473405,8.53964381354
1248833.792;2681419.816;710;1.937;ZHDB;Zurich Hardbrucke;S-POS;S-POS;03020254;Deutsch;SBB CFF FFS;-12;47.3853029873,8.51692025756
1248874.874;2681363.145;710;2.005;ZHDB;Zurich Hardbrucke;ePOS;ePOS;03020259;Deutsch;SBB CFF FFS;-12;47.3856794545,8.51617729174
1250308.269;2676174.242;710;7.472;SCHL;Schlieren;ePOS;ePOS;03509255;Deutsch;SBB CFF FFS;-8;47.3991910215,8.44770872158
1250236.569;2674072.582;710;9.59;GLZB;Glanzenberg;ePOS;ePOS;03512254;Deutsch;SBB CFF FFS;-6;47.3987858826,8.41985899272
1258766.962;2665474.501;710;22.592;BD;Baden;Autelca;Andere;;Deutsch;SBB CFF FFS;1;47.4764149163,8.30722118444
1248031.393;2683193.1;710;-0.016;ZUE;Zurich HB;ePOS;ePOS;03000307;Deutsch;SBB CFF FFS;-16;47.377865192,8.54025277718
1248032.033;2683191.521;710;-0.014;ZUE;Zurich HB;ePOS;ePOS;03000295;Deutsch;SBB CFF FFS;-16;47.3778711472,8.54023199007
1248094.13;2683208.469;710;-0.008;ZUE;Zurich HB;ePOS;ePOS;03000319;Deutsch;SBB CFF FFS;-16;47.3784274677,8.54046792794
1248047.037;2683150.357;710;0.03;ZUE;Zurich HB;ePOS;ePOS;03000308;Deutsch;SBB CFF FFS;-15;47.3780112796,8.53968976307
1248047.654;2683148.79;710;0.032;ZUE;Zurich HB;ePOS;ePOS;03000309;Deutsch;SBB CFF FFS;-15;47.3780170263,8.53966913044
1248061.106;2683149.675;710;0.036;ZUE;Zurich HB;ePOS;ePOS;03000300;Deutsch;SBB CFF FFS;-15;47.3781378933,8.53968334716
1248003.656;2683120.931;710;0.042;ZUE;Zurich HB;S-POS;S-POS;03000280;Deutsch;SBB CFF FFS;-15;47.3776248514,8.53929210269
1248117.984;2683147.829;710;0.058;ZUE;Zurich HB;ePOS;ePOS;03000298;Deutsch;SBB CFF FFS;-15;47.3786496505,8.53966947299
1248118.307;2683144.256;710;0.061;ZUE;Zurich HB;ePOS;ePOS;03000334;Deutsch;SBB CFF FFS;-15;47.3786530063,8.5396222255
1248195.594;2682927.457;710;0.291;ZUE;Zurich HB;S-POS;S-POS;03000287;Deutsch;SBB CFF FFS;-15;47.3793753983,8.5367660673
1249485.234;2679293.426;710;4.169;ZAS;Zurich Altstetten;ePOS;ePOS;03001258;Deutsch;SBB CFF FFS;-9;47.3914210306,8.48887796439
1249485.81;2679291.911;710;4.171;ZAS;Zurich Altstetten;S-POS;S-POS;03001253;Deutsch;SBB CFF FFS;-9;47.3914263932,8.48885800249
1250325.131;2676137.612;710;7.506;SCHL;Schlieren;S-POS;S-POS;03509253;Deutsch;SBB CFF FFS;-8;47.399346904,8.4472264062
1251021.241;2672921.981;710;11.091;DT;Dietikon;ePOS;ePOS;03508257;Deutsch;SBB CFF FFS;-5;47.4059712101,8.40474656638
1255941.197;2667319.997;710;18.806;NHOF;Neuenhof;S-POS;S-POS;ID 54080;Deutsch;SBB CFF FFS;0;47.450815349,8.33127548819
1258721.739;2665502.819;710;22.553;BD;Baden;BATS;BATS;;Deutsch;SBB CFF FFS;1;47.4760053881,8.30759018426
1258774.621;2665498.751;710;22.533;BD;Baden;ePOS;ePOS;03504265;Deutsch;SBB CFF FFS;2;47.4764813828,8.30754398836
1258780.533;2665466.091;710;22.533;BD;Baden;ePOS;ePOS;03504266;Deutsch;SBB CFF FFS;2;47.4765378029,8.30711161682
1259271.053;2658168.817;710;31.133;BG;Brugg AG;ePOS;ePOS;00309260;Deutsch;SBB CFF FFS;3;47.4816349992,8.21037487875
1259286.882;2658110.474;710;31.149;BG;Brugg AG;ePOS;ePOS;00309258;Deutsch;SBB CFF FFS;3;47.4817825137,8.2096029283
1249562.261;2679341.568;709;4.179;ZAS;Zurich Altstetten;ePOS;ePOS;03001260;Deutsch;SBB CFF FFS;2;47.3921079688,8.48952919784
1249485.827;2679298.921;708;4.166;ZAS;Zurich Altstetten;S-POS;S-POS;03001257;Deutsch;SBB CFF FFS;1;47.3914257023,8.48895084291
